"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C29H54O5S1","lipid","aliphatic","aliphatic",-0.0196,-1.4483,1.86,0.17,-3,3,-0.1034
"C30H58O6","lipid","aliphatic","aliphatic",-0.037,-1.5333,1.93,0.2,-4,2,-0.1333
"C24H22O10N1P1","lignin","unsaturated/lignin","unsaturated/lignin",0.4706,0.0417,0.92,0.42,3,15,0.125
"C17H25O17N1","tannin","unsaturated/lignin","unsaturated/lignin",-0.4667,0.7059,1.47,1,-12,6,-0.7059
"C23H16O14","condensed_hydrocarbon","aromatic","aromatic",0.5625,0.5217,0.7,0.61,2,16,0.087
"C32H16O5","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7627,-0.1875,0.5,0.16,20,25,0.625
"C25H24O12","lignin","unsaturated/lignin","unsaturated/lignin",0.4211,0,0.96,0.48,2,14,0.08
"C22H28O14","lignin","unsaturated/lignin","unsaturated/lignin",0.1333,0,1.27,0.64,-5,9,-0.2273
"C26H28O11","lignin","unsaturated/lignin","unsaturated/lignin",0.3659,-0.2308,1.08,0.42,2,13,0.0769
"C23H32O13","lignin","unsaturated/lignin","unsaturated/lignin",0.0909,-0.2609,1.39,0.57,-5,8,-0.2174
"C28H32O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3878,-0.6429,1.14,0.25,6,13,0.2143
"C27H32O10","lignin","unsaturated/lignin","unsaturated/lignin",0.3182,-0.4444,1.19,0.37,2,12,0.0741
"C24H36O12","protein","aliphatic","aliphatic",0.0556,-0.5,1.5,0.5,-5,7,-0.2083
"C28H36O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2766,-0.6429,1.29,0.32,2,11,0.0714
"C25H40O11","protein","aliphatic","aliphatic",0.0256,-0.72,1.6,0.44,-5,6,-0.2
"C29H40O8","lignin","unsaturated/lignin","unsaturated/lignin",0.24,-0.8276,1.38,0.28,2,10,0.069
"C26H44O8S1","protein","aliphatic","aliphatic",0,-1,1.69,0.31,-4,5,-0.1538
"C26H44O10","protein","aliphatic","aliphatic",0,-0.9231,1.69,0.38,-5,5,-0.1923
"C30H44O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2075,-1,1.47,0.23,2,9,0.0667
"C27H48O9","protein","aliphatic","aliphatic",-0.0222,-1.1111,1.78,0.33,-5,4,-0.1852
"C31H48O6","lipid","aliphatic","aliphatic",0.1786,-1.1613,1.55,0.19,2,8,0.0645
"C28H52O8","lipid","aliphatic","aliphatic",-0.0417,-1.2857,1.86,0.29,-5,3,-0.1786
"C30H56O4","lipid","aliphatic","aliphatic",0.0357,-1.6,1.87,0.13,-1,3,-0.0333
"C24H19O10N1","condensed_hydrocarbon","aromatic","aromatic",0.5556,0.1667,0.79,0.42,5,16,0.2083
"C22H14O15","condensed_hydrocarbon","aromatic","aromatic",0.5862,0.7273,0.64,0.68,1,16,0.0455
"C14H26O16S1","other","aliphatic","aliphatic",-1.4,0.5714,1.86,1.14,-15,2,-1.0714
"C24H22O13","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,0.1667,0.92,0.54,1,14,0.0417
"C29H22O7","condensed_hydrocarbon","aromatic","aromatic",0.6078,-0.2759,0.76,0.24,12,19,0.4138
"C25H26O12","lignin","unsaturated/lignin","unsaturated/lignin",0.3684,-0.08,1.04,0.48,1,13,0.04
"C22H30O14","lignin","unsaturated/lignin","unsaturated/lignin",0.0667,-0.0909,1.36,0.64,-6,8,-0.2727
"C26H30O11","lignin","unsaturated/lignin","unsaturated/lignin",0.3171,-0.3077,1.15,0.42,1,12,0.0385
"C23H34O13","lignin","unsaturated/lignin","unsaturated/lignin",0.0303,-0.3478,1.48,0.57,-6,7,-0.2609
"C27H34O10","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.5185,1.26,0.37,1,11,0.037
"C24H38O12","protein","aliphatic","aliphatic",0,-0.5833,1.58,0.5,-6,6,-0.25
"C28H38O9","lignin","unsaturated/lignin","unsaturated/lignin",0.234,-0.7143,1.36,0.32,1,10,0.0357
"C25H42O9S1","protein","aliphatic","aliphatic",-0.0256,-0.88,1.68,0.36,-5,5,-0.2
"C25H42O11","protein","aliphatic","aliphatic",-0.0256,-0.8,1.68,0.44,-6,5,-0.24
"C30H42O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-1.0667,1.4,0.17,5,10,0.1667
"C29H42O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.8966,1.45,0.28,1,9,0.0345
"C26H46O8S1","protein","aliphatic","aliphatic",-0.0476,-1.0769,1.77,0.31,-5,4,-0.1923
"C26H46O10","protein","aliphatic","aliphatic",-0.0476,-1,1.77,0.38,-6,4,-0.2308
"C31H46O4","lignin","unsaturated/lignin","unsaturated/lignin",0.2414,-1.2258,1.48,0.13,5,9,0.1613
"C30H46O7","lipid","aliphatic","aliphatic",0.1698,-1.0667,1.53,0.23,1,8,0.0333
"C27H50O9","protein","aliphatic","aliphatic",-0.0667,-1.1852,1.85,0.33,-6,3,-0.2222
"C31H50O6","lipid","aliphatic","aliphatic",0.1429,-1.2258,1.61,0.19,1,7,0.0323
"C28H54O8","lipid","aliphatic","aliphatic",-0.0833,-1.3571,1.93,0.29,-6,2,-0.2143
"C35H17O2N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7879,-0.2857,0.49,0.06,25,28,0.7143
"C21H25O12N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2143,0.0952,1.19,0.57,-3,10,-0.1429
"C25H29O11N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2973,-0.16,1.16,0.44,0,12,0
"C20H4O15","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.92,1.3,0.2,0.75,4,19,0.2
"C25H8O9S1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8462,0.48,0.32,0.36,12,22,0.48
"C22H16O15","condensed_hydrocarbon","aromatic","aromatic",0.5172,0.6364,0.73,0.68,0,15,0
"C23H20O14","lignin","unsaturated/lignin","unsaturated/lignin",0.4375,0.3478,0.87,0.61,0,14,0
"C28H20O8","condensed_hydrocarbon","aromatic","aromatic",0.625,-0.1429,0.71,0.29,11,19,0.3929
"C21H29O11S1P1","lignin","unsaturated/lignin","unsaturated/lignin",0.037,-0.2381,1.38,0.52,-5,8,-0.2381
"C24H24O13","lignin","unsaturated/lignin","unsaturated/lignin",0.3714,0.0833,1,0.54,0,13,0
"C29H24O7","lignin","aromatic","aromatic",0.5686,-0.3448,0.83,0.24,11,18,0.3793
"C30H28O6","lignin","aromatic","aromatic",0.5185,-0.5333,0.93,0.2,11,17,0.3667
"C26H32O11","lignin","unsaturated/lignin","unsaturated/lignin",0.2683,-0.3846,1.23,0.42,0,11,0
"C23H36O13","amino_sugar","aliphatic","aliphatic",-0.0303,-0.4348,1.57,0.57,-7,6,-0.3043
"C21H40O12","amino_sugar","aliphatic","aliphatic",-0.2667,-0.7619,1.9,0.57,-10,2,-0.4762
"C27H36O10","lignin","unsaturated/lignin","unsaturated/lignin",0.2273,-0.5926,1.33,0.37,0,10,0
"C24H40O10S1","protein","aliphatic","aliphatic",-0.0556,-0.75,1.67,0.42,-6,5,-0.25
"C24H40O12","protein","aliphatic","aliphatic",-0.0556,-0.6667,1.67,0.5,-7,5,-0.2917
"C28H40O9","lignin","unsaturated/lignin","unsaturated/lignin",0.1915,-0.7857,1.43,0.32,0,9,0
"C25H44O9S1","protein","aliphatic","aliphatic",-0.0769,-0.96,1.76,0.36,-6,4,-0.24
"C25H44O11","protein","aliphatic","aliphatic",-0.0769,-0.88,1.76,0.44,-7,4,-0.28
"C29H44O8","lipid","aliphatic","aliphatic",0.16,-0.9655,1.52,0.28,0,8,0
"C26H48O8S1","protein","aliphatic","aliphatic",-0.0952,-1.1538,1.85,0.31,-6,3,-0.2308
"C26H48O10","protein","aliphatic","aliphatic",-0.0952,-1.0769,1.85,0.38,-7,3,-0.2692
"C30H48O7","lipid","aliphatic","aliphatic",0.1321,-1.1333,1.6,0.23,0,7,0
"C27H52O9","protein","aliphatic","aliphatic",-0.1111,-1.2593,1.93,0.33,-7,2,-0.2593
"C26H19O11N1","condensed_hydrocarbon","aromatic","aromatic",0.5897,0.2308,0.73,0.42,6,18,0.2308
"C24H39O9N1","protein","aliphatic","aliphatic+N",0.027,-0.75,1.62,0.38,-4,6,-0.1667
"C15H22O18S1","other","unsaturated/lignin","unsaturated/lignin",-1,1.0667,1.47,1.2,-14,5,-0.9333
"C26H18O12","condensed_hydrocarbon","aromatic","aromatic",0.6,0.2308,0.69,0.46,6,18,0.2308
"C19H22O17","tannin","unsaturated/lignin","unsaturated/lignin",0.0476,0.6316,1.16,0.89,-8,9,-0.4211
"C23H22O14","lignin","unsaturated/lignin","unsaturated/lignin",0.375,0.2609,0.96,0.61,-1,13,-0.0435
"C28H22O8","condensed_hydrocarbon","aromatic","aromatic",0.5833,-0.2143,0.79,0.29,10,18,0.3571
"C24H26O13","lignin","unsaturated/lignin","unsaturated/lignin",0.3143,0,1.08,0.54,-1,12,-0.0417
"C29H26O7","lignin","aromatic","aromatic",0.5294,-0.4138,0.9,0.24,10,17,0.3448
"C22H30O12","lignin","unsaturated/lignin","unsaturated/lignin",0.125,-0.2727,1.36,0.55,-4,8,-0.1818
"C25H30O12","lignin","unsaturated/lignin","unsaturated/lignin",0.2632,-0.24,1.2,0.48,-1,11,-0.04
"C22H34O14","amino_sugar","aliphatic","aliphatic",-0.0667,-0.2727,1.55,0.64,-8,6,-0.3636
"C26H34O11","lignin","unsaturated/lignin","unsaturated/lignin",0.2195,-0.4615,1.31,0.42,-1,10,-0.0385
"C30H34O8","lignin","unsaturated/lignin","unsaturated/lignin",0.3846,-0.6,1.13,0.27,6,14,0.2
"C23H38O13","amino_sugar","aliphatic","aliphatic",-0.0909,-0.5217,1.65,0.57,-8,5,-0.3478
"C27H38O10","lignin","unsaturated/lignin","unsaturated/lignin",0.1818,-0.6667,1.41,0.37,-1,9,-0.037
"C28H42O9","protein","aliphatic","aliphatic",0.1489,-0.8571,1.5,0.32,-1,8,-0.0357
"C25H46O9S1","protein","aliphatic","aliphatic",-0.1282,-1.04,1.84,0.36,-7,3,-0.28
"C25H46O11","protein","aliphatic","aliphatic",-0.1282,-0.96,1.84,0.44,-8,3,-0.32
"C29H46O8","lipid","aliphatic","aliphatic",0.12,-1.0345,1.59,0.28,-1,7,-0.0345
"C26H50O10","protein","aliphatic","aliphatic",-0.1429,-1.1538,1.92,0.38,-8,2,-0.3077
"C30H50O7","lipid","aliphatic","aliphatic",0.0943,-1.2,1.67,0.23,-1,6,-0.0333
"C28H58O6S1","lipid","aliphatic","lipid",-0.1667,-1.5714,2.07,0.21,-7,0,-0.25
"C29H58O5","lipid","aliphatic","lipid",-0.0566,-1.6552,2,0.17,-4,1,-0.1379
"C26H21O11N1","lignin","aromatic","aromatic",0.5385,0.1538,0.81,0.42,5,17,0.1923
"C22H33O11N1","protein","aliphatic","aliphatic+N",0.0323,-0.3636,1.5,0.5,-5,7,-0.2273
"C23H37O10N1","protein","aliphatic","aliphatic+N",0,-0.6087,1.61,0.43,-5,6,-0.2174
"C26H37O10N1","lignin","unsaturated/lignin","unsaturated/lignin",0.15,-0.5385,1.42,0.38,-2,9,-0.0769
"C22H16O13","condensed_hydrocarbon","aromatic","aromatic",0.5484,0.4545,0.73,0.59,2,15,0.0909
"C25H16O13","condensed_hydrocarbon","aromatic","aromatic",0.6216,0.4,0.64,0.52,5,18,0.2
"C23H20O12","lignin","unsaturated/lignin","unsaturated/lignin",0.4706,0.1739,0.87,0.52,2,14,0.087
"C22H20O15","tannin","unsaturated/lignin","unsaturated/lignin",0.3793,0.4545,0.91,0.68,-2,13,-0.0909
"C26H20O12","condensed_hydrocarbon","aromatic","aromatic",0.55,0.1538,0.77,0.46,5,17,0.1923
"C23H24O14","lignin","unsaturated/lignin","unsaturated/lignin",0.3125,0.1739,1.04,0.61,-2,12,-0.087
"C28H24O8","lignin","aromatic","aromatic",0.5417,-0.2857,0.86,0.29,9,17,0.3214
"C27H24O11","lignin","unsaturated/lignin","unsaturated/lignin",0.4884,-0.0741,0.89,0.41,5,16,0.1852
"C24H28O13","lignin","unsaturated/lignin","unsaturated/lignin",0.2571,-0.0833,1.17,0.54,-2,11,-0.0833
"C25H32O12","lignin","unsaturated/lignin","unsaturated/lignin",0.2105,-0.32,1.28,0.48,-2,10,-0.08
"C22H36O14","amino_sugar","aliphatic","aliphatic",-0.1333,-0.3636,1.64,0.64,-9,5,-0.4091
"C26H36O11","lignin","unsaturated/lignin","unsaturated/lignin",0.1707,-0.5385,1.38,0.42,-2,9,-0.0769
"C27H40O10","lignin","unsaturated/lignin","unsaturated/lignin",0.1364,-0.7407,1.48,0.37,-2,8,-0.0741
"C24H44O10S1","protein","aliphatic","aliphatic",-0.1667,-0.9167,1.83,0.42,-8,3,-0.3333
"C24H44O12","protein","aliphatic","aliphatic",-0.1667,-0.8333,1.83,0.5,-9,3,-0.375
"C28H44O9","protein","aliphatic","aliphatic",0.1064,-0.9286,1.57,0.32,-2,7,-0.0714
"C29H48O8","lipid","aliphatic","aliphatic",0.08,-1.1034,1.66,0.28,-2,6,-0.069
"C22H35O11N1","protein","aliphatic","aliphatic+N",-0.0323,-0.4545,1.59,0.5,-6,6,-0.2727
"C23H39O10N1","protein","aliphatic","aliphatic+N",-0.0588,-0.6957,1.7,0.43,-6,5,-0.2609
"C24H43O9N1","protein","aliphatic","aliphatic+N",-0.0811,-0.9167,1.79,0.38,-6,4,-0.25
"C36H10O3","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8841,-0.1111,0.28,0.08,29,32,0.8056
"C33H14O5","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8033,-0.1212,0.42,0.15,22,27,0.6667
"C25H18O13","condensed_hydrocarbon","aromatic","aromatic",0.5676,0.32,0.72,0.52,4,17,0.16
"C23H22O12","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,0.087,0.96,0.52,1,13,0.0435
"C26H22O12","lignin","unsaturated/lignin","unsaturated/lignin",0.5,0.0769,0.85,0.46,4,16,0.1538
"C23H26O14","lignin","unsaturated/lignin","unsaturated/lignin",0.25,0.087,1.13,0.61,-3,11,-0.1304
"C27H26O11","lignin","unsaturated/lignin","unsaturated/lignin",0.4419,-0.1481,0.96,0.41,4,15,0.1481
"C24H30O13","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.1667,1.25,0.54,-3,10,-0.125
"C28H30O10","lignin","unsaturated/lignin","unsaturated/lignin",0.3913,-0.3571,1.07,0.36,4,14,0.1429
"C32H30O7","lignin","aromatic","aromatic",0.5088,-0.5,0.94,0.22,11,18,0.3438
"C25H34O12","lignin","unsaturated/lignin","unsaturated/lignin",0.1579,-0.4,1.36,0.48,-3,9,-0.12
"C29H34O9","lignin","unsaturated/lignin","unsaturated/lignin",0.3469,-0.5517,1.17,0.31,4,13,0.1379
"C26H38O11","lignin","unsaturated/lignin","unsaturated/lignin",0.122,-0.6154,1.46,0.42,-3,8,-0.1154
"C30H38O8","lignin","unsaturated/lignin","unsaturated/lignin",0.3077,-0.7333,1.27,0.27,4,12,0.1333
"C27H42O10","protein","aliphatic","aliphatic",0.0909,-0.8148,1.56,0.37,-3,7,-0.1111
"C28H46O7S1","lipid","aliphatic","aliphatic",0.0638,-1.0714,1.64,0.25,-2,6,-0.0714
"C28H46O9","protein","aliphatic","aliphatic",0.0638,-1,1.64,0.32,-3,6,-0.1071
"C36H46O1S1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.3623,-1.1667,1.28,0.03,12,14,0.3333
"C30H50O5","lipid","aliphatic","aliphatic",0.1273,-1.3333,1.67,0.17,1,6,0.0333
"C29H50O8","lipid","aliphatic","aliphatic",0.04,-1.1724,1.72,0.28,-3,5,-0.1034
"C27H54O7","lipid","aliphatic","lipid",-0.1064,-1.4815,2,0.26,-6,1,-0.2222
"C31H58O6","lipid","aliphatic","aliphatic",0,-1.4839,1.87,0.19,-3,3,-0.0968
"C24H29O10N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2778,-0.25,1.21,0.42,0,11,0
"C21H33O12N1","amino_sugar","aliphatic","aliphatic+N",-0.0714,-0.2857,1.57,0.57,-7,6,-0.3333
"C22H37O11N1","protein","aliphatic","aliphatic+N",-0.0968,-0.5455,1.68,0.5,-7,5,-0.3182
"C23H41O10N1","protein","aliphatic","aliphatic+N",-0.1176,-0.7826,1.78,0.43,-7,4,-0.3043
"C24H45O9N1","protein","aliphatic","aliphatic+N",-0.1351,-1,1.88,0.38,-7,3,-0.2917
"C24H49O11N1","protein","aliphatic","lipid",-0.3143,-1,2.04,0.46,-11,1,-0.4583
"C36H12O1S1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8551,-0.2222,0.33,0.03,29,31,0.8056
"C21H20O16","tannin","unsaturated/lignin","unsaturated/lignin",0.3077,0.5714,0.95,0.76,-4,12,-0.1905
"C25H20O13","lignin","aromatic","aromatic",0.5135,0.24,0.8,0.52,3,16,0.12
"C19H28O15S1","tannin","unsaturated/lignin","unsaturated/lignin",-0.2381,0.2105,1.47,0.79,-10,6,-0.5263
"C33H20O7","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6949,-0.1818,0.61,0.21,17,24,0.5152
"C26H24O12","lignin","unsaturated/lignin","unsaturated/lignin",0.45,0,0.92,0.46,3,15,0.1154
"C34H24O4S1","condensed_hydrocarbon","aromatic","aromatic",0.6452,-0.4118,0.71,0.12,18,23,0.5294
"C27H28O11","lignin","unsaturated/lignin","unsaturated/lignin",0.3953,-0.2222,1.04,0.41,3,14,0.1111
"C29H32O5S1","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,-0.6897,1.1,0.17,8,14,0.2759
"C35H28O3S1","unsaturated_hydrocarbon","aromatic","aromatic",0.6,-0.5714,0.8,0.09,18,22,0.5143
"C31H28O8","lignin","aromatic","aromatic",0.5185,-0.3871,0.9,0.26,10,18,0.3226
"C24H32O13","lignin","unsaturated/lignin","unsaturated/lignin",0.1429,-0.25,1.33,0.54,-4,9,-0.1667
"C28H32O10","lignin","unsaturated/lignin","unsaturated/lignin",0.3478,-0.4286,1.14,0.36,3,13,0.1071
"C21H36O15","carbohydrate","aliphatic","aliphatic",-0.2593,-0.2857,1.71,0.71,-11,4,-0.5238
"C25H36O12","lignin","unsaturated/lignin","unsaturated/lignin",0.1053,-0.48,1.44,0.48,-4,8,-0.16
"C29H36O9","lignin","unsaturated/lignin","unsaturated/lignin",0.3061,-0.6207,1.24,0.31,3,12,0.1034
"C26H40O11","protein","aliphatic","aliphatic",0.0732,-0.6923,1.54,0.42,-4,7,-0.1538
"C30H40O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2692,-0.8,1.33,0.27,3,11,0.1
"C27H44O8S1","lipid","aliphatic","aliphatic",0.0455,-0.963,1.63,0.3,-3,6,-0.1111
"C27H44O10","protein","aliphatic","aliphatic",0.0455,-0.8889,1.63,0.37,-4,6,-0.1481
"C28H48O7S1","lipid","aliphatic","aliphatic",0.0213,-1.1429,1.71,0.25,-3,5,-0.1071
"C28H48O9","protein","aliphatic","aliphatic",0.0213,-1.0714,1.71,0.32,-4,5,-0.1429
"C32H48O6","lipid","aliphatic","aliphatic",0.2069,-1.125,1.5,0.19,3,9,0.0938
"C29H52O8","lipid","aliphatic","aliphatic",0,-1.2414,1.79,0.28,-4,4,-0.1379
"C31H60O6","lipid","aliphatic","aliphatic",-0.0357,-1.5484,1.94,0.19,-4,2,-0.129
"C21H23O15N1","tannin","unsaturated/lignin","unsaturated/lignin",0.2,0.4762,1.1,0.71,-5,11,-0.2381
"C19H31O16N1","carbohydrate","aliphatic","aliphatic+N",-0.4,0.2105,1.63,0.84,-12,5,-0.6316
"C22H6O14","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8667,1,0.27,0.64,6,20,0.2727
"C36H14O1S1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8261,-0.2778,0.39,0.03,28,30,0.7778
"C21H22O16","tannin","unsaturated/lignin","unsaturated/lignin",0.2308,0.4762,1.05,0.76,-5,11,-0.2381
"C36H18O3S1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7612,-0.2778,0.5,0.08,24,28,0.6667
"C25H22O13","lignin","unsaturated/lignin","unsaturated/lignin",0.4595,0.16,0.88,0.52,2,15,0.08
"C37H18O2","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7778,-0.3784,0.49,0.05,27,29,0.7297
"C34H26O4S1","condensed_hydrocarbon","aromatic","aromatic",0.6129,-0.4706,0.76,0.12,17,22,0.5
"C23H30O14","lignin","unsaturated/lignin","unsaturated/lignin",0.125,-0.087,1.3,0.61,-5,9,-0.2174
"C27H30O11","lignin","unsaturated/lignin","unsaturated/lignin",0.3488,-0.2963,1.11,0.41,2,13,0.0741
"C24H34O13","lignin","unsaturated/lignin","unsaturated/lignin",0.0857,-0.3333,1.42,0.54,-5,8,-0.2083
"C29H34O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3725,-0.6897,1.17,0.24,6,13,0.2069
"C28H34O10","lignin","unsaturated/lignin","unsaturated/lignin",0.3043,-0.5,1.21,0.36,2,12,0.0714
"C25H38O10S1","protein","aliphatic","aliphatic",0.0526,-0.64,1.52,0.4,-4,7,-0.16
"C32H34O7","lignin","unsaturated/lignin","unsaturated/lignin",0.4386,-0.625,1.06,0.22,9,16,0.2812
"C25H38O12","protein","aliphatic","aliphatic",0.0526,-0.56,1.52,0.48,-5,7,-0.2
"C29H38O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2653,-0.6897,1.31,0.31,2,11,0.069
"C26H42O9S1","protein","aliphatic","aliphatic",0.0244,-0.8462,1.62,0.35,-4,6,-0.1538
"C26H42O11","protein","aliphatic","aliphatic",0.0244,-0.7692,1.62,0.42,-5,6,-0.1923
"C30H42O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2308,-0.8667,1.4,0.27,2,10,0.0667
"C27H46O8S1","lipid","aliphatic","aliphatic",0,-1.037,1.7,0.3,-4,5,-0.1481
"C27H46O10","protein","aliphatic","aliphatic",0,-0.963,1.7,0.37,-5,5,-0.1852
"C31H46O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-1.0323,1.48,0.23,2,9,0.0645
"C29H50O6","lipid","aliphatic","aliphatic",0.0769,-1.3103,1.72,0.21,-1,5,-0.0345
"C28H50O9","protein","aliphatic","aliphatic",-0.0213,-1.1429,1.79,0.32,-5,4,-0.1786
"C32H50O6","lipid","aliphatic","aliphatic",0.1724,-1.1875,1.56,0.19,2,8,0.0625
"C30H54O5","lipid","aliphatic","aliphatic",0.0545,-1.4667,1.8,0.17,-1,4,-0.0333
"C23H13O12N1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6875,0.6087,0.57,0.52,5,18,0.2174
"C20H21O16N1","tannin","unsaturated/lignin","unsaturated/lignin",0.1818,0.7,1.05,0.8,-6,11,-0.3
"C18H25O15N1","tannin","unsaturated/lignin","unsaturated/lignin",-0.1579,0.4444,1.39,0.83,-9,7,-0.5
"C23H16O15","condensed_hydrocarbon","aromatic","aromatic",0.5484,0.6087,0.7,0.65,1,16,0.0435
"C24H20O14","lignin","unsaturated/lignin","unsaturated/lignin",0.4706,0.3333,0.83,0.58,1,15,0.0417
"C26H24O10","lignin","unsaturated/lignin","unsaturated/lignin",0.4762,-0.1538,0.92,0.38,5,15,0.1923
"C25H24O13","lignin","unsaturated/lignin","unsaturated/lignin",0.4054,0.08,0.96,0.52,1,14,0.04
"C22H28O15","tannin","unsaturated/lignin","unsaturated/lignin",0.1034,0.0909,1.27,0.68,-6,9,-0.2727
"C33H24O7","condensed_hydrocarbon","aromatic","aromatic",0.6271,-0.303,0.73,0.21,15,22,0.4545
"C26H28O12","lignin","unsaturated/lignin","unsaturated/lignin",0.35,-0.1538,1.08,0.46,1,13,0.0385
"C34H28O4S1","unsaturated_hydrocarbon","aromatic","aromatic",0.5806,-0.5294,0.82,0.12,16,21,0.4706
"C23H32O14","lignin","unsaturated/lignin","unsaturated/lignin",0.0625,-0.1739,1.39,0.61,-6,8,-0.2609
"C27H32O11","lignin","unsaturated/lignin","unsaturated/lignin",0.3023,-0.3704,1.19,0.41,1,12,0.037
"C24H36O11S1","protein","aliphatic","aliphatic",0.0286,-0.5,1.5,0.46,-5,7,-0.2083
"C24H36O13","protein","aliphatic","aliphatic",0.0286,-0.4167,1.5,0.54,-6,7,-0.25
"C28H36O10","lignin","unsaturated/lignin","unsaturated/lignin",0.2609,-0.5714,1.29,0.36,1,11,0.0357
"C25H40O10S1","protein","aliphatic","aliphatic",0,-0.72,1.6,0.4,-5,6,-0.2
"C25H40O12","protein","aliphatic","aliphatic",0,-0.64,1.6,0.48,-6,6,-0.24
"C29H40O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2245,-0.7586,1.38,0.31,1,10,0.0345
"C26H44O9S1","protein","aliphatic","aliphatic",-0.0244,-0.9231,1.69,0.35,-5,5,-0.1923
"C26H44O11","protein","aliphatic","aliphatic",-0.0244,-0.8462,1.69,0.42,-6,5,-0.2308
"C24H48O10","protein","aliphatic","lipid",-0.2105,-1.1667,2,0.42,-9,1,-0.375
"C30H44O8","lignin","unsaturated/lignin","unsaturated/lignin",0.1923,-0.9333,1.47,0.27,1,9,0.0333
"C28H48O7","lipid","aliphatic","aliphatic",0.0612,-1.2143,1.71,0.25,-2,5,-0.0714
"C27H48O10","protein","aliphatic","aliphatic",-0.0455,-1.037,1.78,0.37,-6,4,-0.2222
"C31H48O7","lipid","aliphatic","aliphatic",0.1636,-1.0968,1.55,0.23,1,8,0.0323
"C29H52O6","lipid","aliphatic","aliphatic",0.0385,-1.3793,1.79,0.21,-2,4,-0.069
"C28H52O9","protein","aliphatic","aliphatic",-0.0638,-1.2143,1.86,0.32,-6,3,-0.2143
"C39H48O1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.4026,-1.1795,1.23,0.03,15,16,0.3846
"C23H31O11N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1515,-0.2609,1.35,0.48,-3,9,-0.1304
"C31H31O5N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4909,-0.5806,1,0.16,11,17,0.3548
"C32H35O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4483,-0.75,1.09,0.12,11,16,0.3438
"C21H6O15","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8519,1.1429,0.29,0.71,4,19,0.1905
"C35H14O4","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8182,-0.1714,0.4,0.11,25,29,0.7143
"C28H18O9","condensed_hydrocarbon","aromatic","aromatic",0.6596,0,0.64,0.32,11,20,0.3929
"C25H22O11","lignin","unsaturated/lignin","unsaturated/lignin",0.4872,0,0.88,0.44,4,15,0.16
"C24H22O14","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,0.25,0.92,0.58,0,14,0
"C21H26O16","tannin","unsaturated/lignin","unsaturated/lignin",0.0769,0.2857,1.24,0.76,-7,9,-0.3333
"C25H26O13","lignin","unsaturated/lignin","unsaturated/lignin",0.3514,0,1.04,0.52,0,13,0
"C30H26O7","lignin","aromatic","aromatic",0.5472,-0.4,0.87,0.23,11,18,0.3667
"C29H26O10","lignin","unsaturated/lignin","unsaturated/lignin",0.5,-0.2069,0.9,0.34,7,17,0.2414
"C22H30O15","tannin","unsaturated/lignin","unsaturated/lignin",0.0345,0,1.36,0.68,-7,8,-0.3182
"C26H30O12","lignin","unsaturated/lignin","unsaturated/lignin",0.3,-0.2308,1.15,0.46,0,12,0
